,ydata,freqs,yf_old,yf_filter
240,-4.31369,0.04799040191961607,(4.011640058836863-12.528600600882806j),(4.011640058836863-12.528600600882806j)
241,-4.35361,0.04819036192761447,(-1.954770055916267+7.494569110562343j),(-1.954770055916267+7.494569110562343j)
242,-4.38018,0.04839032193561288,(-0.23518488253437983-1.1327706905831803j),(-0.23518488253437983-1.1327706905831803j)
243,-4.38625,0.04859028194361128,(0.3847417237831741-0.021066890178341763j),(0.3847417237831741-0.021066890178341763j)
244,-4.38488,0.04879024195160968,(-0.30868304274716896-0.0499029364901873j),(-0.30868304274716896-0.0499029364901873j)
245,-4.36582,0.04899020195960808,(0.17555747705826066-0.05745427323000077j),(0.17555747705826066-0.05745427323000077j)
246,-4.34213,0.04919016196760648,(0.24860906421561+0.15772641177510627j),(0.24860906421561+0.15772641177510627j)
247,-4.30914,0.04939012197560488,(-0.33515683561045395-0.21976882841434583j),(-0.33515683561045395-0.21976882841434583j)
248,-4.26019,0.049590081983603276,(0.03806860431391434+0.34351766988961385j),(0.03806860431391434+0.34351766988961385j)
249,-4.20626,0.049790041991601676,(0.16647873623319143-0.42085462248580163j),(0.16647873623319143-0.42085462248580163j)
250,-4.13926,0.049990001999600076,(-0.31291153856529613+0.31916364954730747j),(-0.31291153856529613+0.31916364954730747j)
251,-4.06287,0.050189962007598475,(0.36011202012691157-0.10109413007029677j),(0.36011202012691157-0.10109413007029677j)
252,-3.97566,0.05038992201559688,(-0.21757119396518418+0.020366969948047084j),(-0.21757119396518418+0.020366969948047084j)
253,-3.8779,0.05058988202359528,(0.07452147954881547+0.12847174855480828j),(0.07452147954881547+0.12847174855480828j)
254,-3.76859,0.05078984203159368,(0.015972791559584767-0.31553246332807006j),(0.015972791559584767-0.31553246332807006j)
255,-3.65936,0.05098980203959208,(-0.01632015841777081+0.31659177817879247j),(-0.01632015841777081+0.31659177817879247j)
256,-3.53373,0.05118976204759048,(-0.10543716987430499-0.18967436452989472j),(-0.10543716987430499-0.18967436452989472j)
257,-3.3967,0.05138972205558888,(0.09217938109172728-0.029652898731963043j),(0.09217938109172728-0.029652898731963043j)
258,-3.25765,0.05158968206358728,(0.027336954400915447+0.25919937458223075j),(0.027336954400915447+0.25919937458223075j)
259,-3.11007,0.05178964207158568,(0.2398788353134297-0.3194377813686421j),(0.2398788353134297-0.3194377813686421j)
260,-2.95189,0.05198960207958408,(-0.6340907337117168+0.10569276039198197j),(-0.6340907337117168+0.10569276039198197j)
261,-2.78562,0.052189562087582485,(0.45218031996354147+0.05709239169764645j),(0.45218031996354147+0.05709239169764645j)
262,-2.61703,0.052389522095580884,(-0.10059516725275144-0.004628602212305946j),(-0.10059516725275144-0.004628602212305946j)
263,-2.44022,0.052589482103579284,(0.3589919581582724-0.11820109715902116j),(0.3589919581582724-0.11820109715902116j)
264,-2.26377,0.052789442111577684,(-0.7256652218208177+0.3119400802516239j),(-0.7256652218208177+0.3119400802516239j)
265,-2.07439,0.05298940211957608,(0.4241789529783119-0.46318988183562115j),(0.4241789529783119-0.46318988183562115j)
266,-1.87274,0.05318936212757448,(0.025267624842887457+0.11773173000162622j),(0.025267624842887457+0.11773173000162622j)
267,-1.66705,0.05338932213557288,(-0.05100859676226151+0.5078525599583587j),(-0.05100859676226151+0.5078525599583587j)
268,-1.4628,0.05358928214357128,(-0.10755817591056435-0.4797839652908146j),(-0.10755817591056435-0.4797839652908146j)
269,-1.25502,0.05378924215156968,(0.08829339687961363-0.31016992516301034j),(0.08829339687961363-0.31016992516301034j)
270,-1.04167,0.05398920215956808,(-0.09862887715305539+0.9076822379175251j),(-0.09862887715305539+0.9076822379175251j)
271,-0.82804,0.05418916216756649,(0.3879816539680866-0.8965385293501322j),(0.3879816539680866-0.8965385293501322j)
272,-0.62155,0.05438912217556489,(-0.3185230436285825+0.701389106447694j),(-0.3185230436285825+0.701389106447694j)
273,-0.40323,0.05458908218356329,(0.12806626570448143-0.34765507929496947j),(0.12806626570448143-0.34765507929496947j)
274,-0.17898,0.054789042191561686,(-0.3704559222446093+0.03068705983216298j),(-0.3704559222446093+0.03068705983216298j)
275,0.03754,0.054989002199560086,(0.6243130126377708-0.14159615967969924j),(0.6243130126377708-0.14159615967969924j)
276,0.25385,0.055188962207558485,(-0.8599844747129503+0.37902461021349954j),(-0.8599844747129503+0.37902461021349954j)
277,0.47275,0.055388922215556885,(0.8199511802040182-0.3128735147906739j),(0.8199511802040182-0.3128735147906739j)
278,0.68538,0.055588882223555285,(-0.41197435895435097+0.10896973237654746j),(-0.41197435895435097+0.10896973237654746j)
279,0.90197,0.055788842231553684,(0.029530709998541113-0.04628724103447786j),(0.029530709998541113-0.04628724103447786j)
280,1.1195,0.05598880223955209,(0.3645918006298027+0.05237565718258205j),(0.3645918006298027+0.05237565718258205j)
281,1.32527,0.05618876224755049,(-0.5463273294196067-0.17085585808897757j),(-0.5463273294196067-0.17085585808897757j)
282,1.53544,0.05638872225554889,(0.5112836351599338+0.41221774928672705j),(0.5112836351599338+0.41221774928672705j)
283,1.73788,0.05658868226354729,(-0.6939641926268837-0.5885289943984815j),(-0.6939641926268837-0.5885289943984815j)
284,1.93715,0.05678864227154569,(0.9148225843407993+0.44900738194636836j),(0.9148225843407993+0.44900738194636836j)
285,2.12941,0.05698860227954409,(-0.7143351288257088-0.020499761128545547j),(-0.7143351288257088-0.020499761128545547j)
286,2.31756,0.05718856228754249,(0.1984920898109931-0.2304584144646557j),(0.1984920898109931-0.2304584144646557j)
287,2.50361,0.05738852229554089,(0.15296910049759102+0.1098989450873124j),(0.15296910049759102+0.1098989450873124j)
288,2.6818,0.05758848230353929,(-0.17626819443216593+0.3504729391252664j),(-0.17626819443216593+0.3504729391252664j)
289,2.84828,0.05778844231153769,(0.19393703519163258-0.7184672008290726j),(0.19393703519163258-0.7184672008290726j)
290,3.00517,0.05798840231953609,(-0.21464542360882358+0.4918587421307262j),(-0.21464542360882358+0.4918587421307262j)
291,3.15606,0.05818836232753449,(-0.11733319106764512-0.1653644082886366j),(-0.11733319106764512-0.1653644082886366j)
292,3.3058,0.05838832233553289,(0.33538197694159044+0.11614880837413151j),(0.33538197694159044+0.11614880837413151j)
293,3.44587,0.05858828234353129,(-0.24086261315463942-0.11339847671061817j),(-0.24086261315463942-0.11339847671061817j)
294,3.586,0.05878824235152969,(0.3195211928871603+0.07579582274242803j),(0.3195211928871603+0.07579582274242803j)
295,3.70665,0.05898820235952809,(-0.28467195083463714+0.2104449860321193j),(-0.28467195083463714+0.2104449860321193j)
296,3.81184,0.05918816236752649,(-0.05226198183253974-0.6821904233475808j),(-0.05226198183253974-0.6821904233475808j)
297,3.91017,0.05938812237552489,(0.4510361397578776+0.5276266964452829j),(0.4510361397578776+0.5276266964452829j)
298,3.99255,0.05958808238352329,(-0.7805802249855516+0.20440764136928005j),(-0.7805802249855516+0.20440764136928005j)
299,4.06735,0.0597880423915217,(0.8178178692965073-0.6780377078099902j),(0.8178178692965073-0.6780377078099902j)
300,4.13796,0.059988002399520096,(-0.5947256507104526+0.46704565625552724j),(-0.5947256507104526+0.46704565625552724j)
301,4.20705,0.060187962407518496,(0.5132301405753589+0.33923240500952057j),(0.5132301405753589+0.33923240500952057j)
302,4.26358,0.060387922415516895,(-0.5568303829434533-0.7164780076728845j),(-0.5568303829434533-0.7164780076728845j)
303,4.30048,0.060587882423515295,(0.4122253008556057+0.12885070817918373j),(0.4122253008556057+0.12885070817918373j)
304,4.33773,0.060787842431513694,(-0.30331710326873296+0.5028798500393903j),(-0.30331710326873296+0.5028798500393903j)
305,4.36199,0.060987802439512094,(0.3240118378328526-0.4454700646850551j),(0.3240118378328526-0.4454700646850551j)
306,4.36004,0.061187762447510494,(-0.33248287697816087+0.11838814716086911j),(-0.33248287697816087+0.11838814716086911j)
307,4.34856,0.06138772245550889,(0.40367049442953584+0.03327679397524466j),(0.40367049442953584+0.03327679397524466j)
308,4.33102,0.06158768246350729,(-0.36917993581690944-0.0588251351118322j),(-0.36917993581690944-0.0588251351118322j)
309,4.30076,0.0617876424715057,(0.1555209483347738+0.018182825618496802j),(0.1555209483347738+0.018182825618496802j)
310,4.26264,0.0619876024795041,(-0.02142922885603893-0.1941934345736261j),(-0.02142922885603893-0.1941934345736261j)
311,4.21138,0.0621875624875025,(-0.2486098463226899+0.3896091052728273j),(-0.2486098463226899+0.3896091052728273j)
312,4.1529,0.0623875224955009,(0.5366761189784781-0.12972170913767503j),(0.5366761189784781-0.12972170913767503j)
313,4.07356,0.0625874825034993,(-0.23112108013083613-0.18067621282090673j),(-0.23112108013083613-0.18067621282090673j)
314,3.99479,0.0627874425114977,(-0.1591313819890081+0.420303296607356j),(-0.1591313819890081+0.420303296607356j)
315,3.89501,0.0629874025194961,(0.13244212018552312-0.8553598508766209j),(0.13244212018552312-0.8553598508766209j)
316,3.79495,0.0631873625274945,(0.12098543634822131+1.132610485757679j),(0.12098543634822131+1.132610485757679j)
317,3.68686,0.0633873225354929,(-0.4939451408902737-0.714086515276455j),(-0.4939451408902737-0.714086515276455j)
318,3.56478,0.0635872825434913,(0.6638820243912054+0.08356053767007088j),(0.6638820243912054+0.08356053767007088j)
319,3.44146,0.0637872425514897,(-0.31301611557705167-0.3632149239407608j),(-0.31301611557705167-0.3632149239407608j)
320,3.29945,0.0639872025594881,(-0.36402575361644074+0.8251502233286223j),(-0.36402575361644074+0.8251502233286223j)
321,3.15036,0.0641871625674865,(0.5441687911960541-0.494595953848907j),(0.5441687911960541-0.494595953848907j)
322,3.00019,0.0643871225754849,(-0.17732413782718315+0.10654162705522073j),(-0.17732413782718315+0.10654162705522073j)
323,2.84208,0.06458708258348331,(-0.06903603361294917-0.10274086837951621j),(-0.06903603361294917-0.10274086837951621j)
324,2.66902,0.0647870425914817,(0.3685675170842955+0.0011983919802811688j),(0.3685675170842955+0.0011983919802811688j)
325,2.4956,0.0649870025994801,(-0.6062535459945989+0.31812187795179026j),(-0.6062535459945989+0.31812187795179026j)
326,2.3151,0.0651869626074785,(0.33356321429345537-0.3458769919890199j),(0.33356321429345537-0.3458769919890199j)
327,2.12796,0.0653869226154769,(-0.04655504628217769+0.1936592747996692j),(-0.04655504628217769+0.1936592747996692j)
328,1.92263,0.0655868826234753,(0.2313426049227271-0.2806933001264737j),(0.2313426049227271-0.2806933001264737j)
329,1.72344,0.0657868426314737,(-0.6430984396019249+0.4737879847970666j),(-0.6430984396019249+0.4737879847970666j)
330,1.52843,0.0659868026394721,(0.8552544465343974-0.50612430708596j),(0.8552544465343974-0.50612430708596j)
331,1.32592,0.0661867626474705,(-0.6355799728708507+0.47241675047535203j),(-0.6355799728708507+0.47241675047535203j)
332,1.1221,0.06638672265546891,(0.4159692701448975-0.3767030565561673j),(0.4159692701448975-0.3767030565561673j)
333,0.91699,0.0665866826634673,(-0.1984488788499834+0.024196889141564065j),(-0.1984488788499834+0.024196889141564065j)
334,0.69924,0.06678664267146571,(-0.2399116097992878+0.4653967664320019j),(-0.2399116097992878+0.4653967664320019j)
335,0.48091,0.0669866026794641,(0.278736422807524-0.6951844764256572j),(0.278736422807524-0.6951844764256572j)
336,0.26706,0.06718656268746251,(-0.15460859457662718+0.4464838842294869j),(-0.15460859457662718+0.4464838842294869j)
337,0.047,0.0673865226954609,(0.11681147532332306-0.05270610012163937j),(0.11681147532332306-0.05270610012163937j)
338,-0.16988,0.06758648270345931,(0.06124506739634458-0.21858068863161462j),(0.06124506739634458-0.21858068863161462j)
339,-0.39269,0.0677864427114577,(0.08506022540824529+0.20427566548994375j),(0.08506022540824529+0.20427566548994375j)
340,-0.60589,0.06798640271945611,(-0.27804426648096847-0.04707686602402556j),(-0.27804426648096847-0.04707686602402556j)
341,-0.82493,0.0681863627274545,(-0.018858939018670424-0.05116887734778262j),(-0.018858939018670424-0.05116887734778262j)
342,-1.04052,0.0683863227354529,(0.30988848284818155+0.15391097974015192j),(0.30988848284818155+0.15391097974015192j)
343,-1.25155,0.06858628274345131,(-0.1452532315212753-0.10781611743061283j),(-0.1452532315212753-0.10781611743061283j)
344,-1.45963,0.0687862427514497,(-0.05396924998479473-0.05515958273023813j),(-0.05396924998479473-0.05515958273023813j)
345,-1.66777,0.06898620275944811,(-0.12833303893489306+0.13812643212289877j),(-0.12833303893489306+0.13812643212289877j)
346,-1.87303,0.0691861627674465,(0.029334625147681974-0.17951437367526785j),(0.029334625147681974-0.17951437367526785j)
347,-2.06934,0.06938612277544491,(0.5764113022792121+0.18024136509252758j),(0.5764113022792121+0.18024136509252758j)
348,-2.26247,0.0695860827834433,(-0.6791555944081218-0.21063336064473753j),(-0.6791555944081218-0.21063336064473753j)
349,-2.44672,0.06978604279144171,(0.12105056391690772+0.2726240064190759j),(0.12105056391690772+0.2726240064190759j)
350,-2.63054,0.0699860027994401,(0.08928591643353324+0.034765231981191184j),(0.08928591643353324+0.034765231981191184j)
351,-2.79984,0.07018596280743851,(0.0583243373455441-0.2787805689635715j),(0.0583243373455441-0.2787805689635715j)
352,-2.96185,0.07038592281543692,(0.15554411774514904-0.15718368723610232j),(0.15554411774514904-0.15718368723610232j)
353,-3.1121,0.07058588282343531,(-0.4471899391651447+0.8200292635697564j),(-0.4471899391651447+0.8200292635697564j)
354,-3.26256,0.07078584283143372,(0.5163570632580091-1.0493994928719383j),(0.5163570632580091-1.0493994928719383j)
355,-3.4032,0.07098580283943211,(-0.5383382090519301+0.8089390269665281j),(-0.5383382090519301+0.8089390269665281j)
356,-3.53417,0.07118576284743051,(0.3115890448543349-0.48827897934023085j),(0.3115890448543349-0.48827897934023085j)
357,-3.66001,0.07138572285542891,(0.17127588245094105+0.12609362606671232j),(0.17127588245094105+0.12609362606671232j)
358,-3.77451,0.07158568286342731,(-0.6250013986405705+0.29288686270688924j),(-0.6250013986405705+0.29288686270688924j)
359,-3.88628,0.0717856428714257,(0.6897183928207176-0.49619383230340763j),(0.6897183928207176-0.49619383230340763j)
360,-3.98598,0.07198560287942411,(-0.48905790310147934+0.14104769203461517j),(-0.48905790310147934+0.14104769203461517j)
361,-4.07493,0.07218556288742252,(0.42504394869848444+0.44366911360975797j),(0.42504394869848444+0.44366911360975797j)
362,-4.14388,0.07238552289542091,(-0.37359064240090695-0.29357213914630353j),(-0.37359064240090695-0.29357213914630353j)
363,-4.21138,0.07258548290341932,(0.20852298459289542-0.4455256963734736j),(0.20852298459289542-0.4455256963734736j)
364,-4.26958,0.07278544291141771,(0.032060361541275034+0.8929032840344574j),(0.032060361541275034+0.8929032840344574j)
365,-4.31282,0.07298540291941612,(-0.1305189566970641-0.8260589205959913j),(-0.1305189566970641-0.8260589205959913j)
366,-4.34098,0.07318536292741451,(0.13783447827723505+0.2980450900274706j),(0.13783447827723505+0.2980450900274706j)
367,-4.36841,0.07338532293541292,(-0.10955958425357482+0.12846836049950938j),(-0.10955958425357482+0.12846836049950938j)
368,-4.37997,0.07358528294341131,(-0.2655782064940985+0.2690418699736954j),(-0.2655782064940985+0.2690418699736954j)
369,-4.38271,0.07378524295140972,(0.6155502862505737-0.8286033670864217j),(0.6155502862505737-0.8286033670864217j)
370,-4.37347,0.07398520295940812,(-0.2964168712459428+0.6265170150833204j),(-0.2964168712459428+0.6265170150833204j)
371,-4.35506,0.07418516296740651,(-0.26591121261654627-0.23400847565489016j),(-0.26591121261654627-0.23400847565489016j)
372,-4.31795,0.07438512297540492,(0.5272901537388199+0.014064857469445843j),(0.5272901537388199+0.014064857469445843j)
373,-4.27044,0.07458508298340331,(-0.39896943878103075+0.30143083474675725j),(-0.39896943878103075+0.30143083474675725j)
374,-4.20864,0.07478504299140172,(0.059379442537497294-0.4251074554562812j),(0.059379442537497294-0.4251074554562812j)
375,-4.14604,0.07498500299940011,(0.17586866188423872+0.2182391860474618j),(0.17586866188423872+0.2182391860474618j)
376,-4.06886,0.07518496300739852,(-0.2163319595974748-0.12309093696340394j),(-0.2163319595974748-0.12309093696340394j)
377,-3.98266,0.07538492301539691,(-0.14086290620546654+0.4376685939282762j),(-0.14086290620546654+0.4376685939282762j)
378,-3.88476,0.07558488302339532,(0.6961052163456571-0.6883005185799955j),(0.6961052163456571-0.6883005185799955j)
379,-3.77812,0.07578484303139371,(-1.0447680194337268+0.5468814937016502j),(-1.0447680194337268+0.5468814937016502j)
380,-3.65568,0.07598480303939212,(0.9485103994108386-0.30946793774391507j),(0.9485103994108386-0.30946793774391507j)
381,-3.5359,0.07618476304739052,(-0.46363562509492484+0.3138660878579717j),(-0.46363562509492484+0.3138660878579717j)
382,-3.40074,0.07638472305538892,(0.2862260138972039-0.5192053539734864j),(0.2862260138972039-0.5192053539734864j)
383,-3.2614,0.07658468306338732,(-0.3578394503082573+0.5805966453332049j),(-0.3578394503082573+0.5805966453332049j)
